text;label;type;source;dataset
 quoi sale grosse;1;;role_playing_game;cyberado
 parceque t une pute qui les chauffe et qui les paie ;1;;role_playing_game;cyberado
 t'es une pute qui n'arrive pas a trouver de mec ;1;;role_playing_game;cyberado
 si tu veux être une pute personne t'oblige a lire;1;;role_playing_game;cyberado
 il m envoie pas au bar a pute comme toi;1;;role_playing_game;cyberado
 parce que elle est trop grosse pour rentrer dans ta boche;1;;role_playing_game;cyberado
 ls trous de ta mere;1;;role_playing_game;cyberado
 ta mere la brochettes;1;;role_playing_game;cyberado
 il pourra enculé ta mere la squellette;1;;role_playing_game;cyberado
 Salut la grosse,  j'espere que la photo t'as plu;1;;role_playing_game;cyberado
 tu la connais meme pas sale pute;1;;role_playing_game;cyberado
 ftg;1;;role_playing_game;cyberado
 Zoé t'es qu'une merde et  tu resteras toujours une merde une grosse une boulette;1;;role_playing_game;cyberado
 non ne serai jamais jaloux d’elle elle est grosse;1;;role_playing_game;cyberado
 non on arrete pas:') :') :') :') il est grosse;1;;role_playing_game;cyberado
 il est grosse c'est pas francais commence par aller revoir tes cours ensuite vient critiqué les autre;1;;role_playing_game;cyberado
 on sais qtes folle sale pute;1;;role_playing_game;cyberado
 va deterrer tes mort ;1;;role_playing_game;cyberado
 ZOE EST GROSSE;1;;role_playing_game;cyberado
 tg jules;1;;role_playing_game;cyberado
 oui on ne casse rien on lui dit la verite elle est grosse;1;;role_playing_game;cyberado
 c'est ta mere la chienne michel;1;;role_playing_game;cyberado
 apprends à parler déjà grosse conne;1;;role_playing_game;cyberado
 Tu vois je me pose une question Zoé comment tu fais pour t'acceepter accepter d'être aussi grosse;1;;role_playing_game;cyberado
 comptable de pute entre ta mere et toi;1;;role_playing_game;cyberado
 jules bz ta mere salle pd 100 e la photo je la suprilmes;1;;role_playing_game;cyberado
 t'aime les bites de noir fait pas genre;1;;role_playing_game;cyberado
 jules ftg;1;;role_playing_game;cyberado
 cette pute la marrave ;1;;role_playing_game;cyberado
 sa fammille de pute;1;;role_playing_game;cyberado
 alors la con de ta mère;1;;role_playing_game;cyberado
 ta mere la reine des putes;1;;role_playing_game;cyberado
 sale grosse;1;;role_playing_game;cyberado
 michel tg;1;;role_playing_game;cyberado
 donc ftg stp;1;;role_playing_game;cyberado
 michel que il est derriere son cula zoe donc ftg;1;;role_playing_game;cyberado
 j prefere faire la manche que la pute comme ta mere;1;;role_playing_game;cyberado
 ftg gros boufon;1;;role_playing_game;cyberado
 tg;1;;role_playing_game;cyberado
 tg tahan de merde;1;;role_playing_game;cyberado
 piste les mes grosses couilles;1;;role_playing_game;cyberado
 jules ftg toi;1;;role_playing_game;cyberado
 va crevrr;1;;role_playing_game;cyberado
 va crever;1;;role_playing_game;cyberado
 mdrrrr tg jules tu trahi la honda;1;;role_playing_game;cyberado
 tg jim;1;;role_playing_game;cyberado
 retourne te faire enculer par un singe;1;;role_playing_game;cyberado
 mais tg enft clochard et wsh pas ouèch;1;;role_playing_game;cyberado
 Je suis pas grosse;1;;role_playing_game;cyberado
 FAT = grosse;1;;role_playing_game;cyberado
 fatimah elle est 20fois plus grosse qu'elle;1;;role_playing_game;cyberado
 va bouffer ton couscous;1;;role_playing_game;cyberado
 ta manger trop de bite;1;;role_playing_game;cyberado
 grosse merde;1;;role_playing_game;cyberado
 JSUIS UBNE FOLLE MOI TA MERE LA PUTEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE;1;;role_playing_game;cyberado
 va bouffer tes mort ké tu parle avec moi;1;;role_playing_game;cyberado
 tg brice nique  toi;1;;role_playing_game;cyberado
 bande de conne;1;;role_playing_game;cyberado
 Va baiser ta mère sale fils de pute;1;;role_playing_game;cyberado
 va baiser ta mere jules;1;;role_playing_game;cyberado
 t grosse tu bouffe que des macdo;1;;role_playing_game;cyberado
 ptdrrr alors si une grosse boule;1;;role_playing_game;cyberado
 bon tg tu parles trop;1;;role_playing_game;cyberado
 beh oui elle est venu nous parler elle cherche la merde cette grosse ;1;;role_playing_game;cyberado
 contrairrement a vous salle conne;1;;role_playing_game;cyberado
 j'ai des seins vous êtes des grosses jalouse vous avez rien vous;1;;role_playing_game;cyberado
 elle au moin elle est pas conne comme vous bande de poufiasse;1;;role_playing_game;cyberado
 bah au moins elle est pas plate comme vous bande de conne;1;;role_playing_game;cyberado
 bah la mere d'une grosse moche doit etre grosse moche;1;;role_playing_game;cyberado
 mais tg toi on est Fat igué;1;;role_playing_game;cyberado
 non tg;1;;role_playing_game;cyberado
 tgg;1;;role_playing_game;cyberado
 tu parles a toi bête grosse conne t tebe;1;;role_playing_game;cyberado
  nan mais boomer change de voc pd;1;;role_playing_game;cyberado
 il aime surtout les grosse;1;;role_playing_game;cyberado
 t'aime les mecs donc t'aime les grosse;1;;role_playing_game;cyberado
 tg elisa;1;;role_playing_game;cyberado
 bon vous me dégouter les pd je me casse et allé vous faire soigner;1;;role_playing_game;cyberado
 lisa tg stp;1;;role_playing_game;cyberado
 tg Camille;1;;role_playing_game;cyberado
 toi nike ta mere sallle pute;1;;role_playing_game;cyberado
 tg Camille t'es une merde;1;;role_playing_game;cyberado
 nicola ftg;1;;role_playing_game;cyberado
 silvia tg on a des preuvesx et destémoins;1;;role_playing_game;cyberado
 tg toi;1;;role_playing_game;cyberado
 ftg toi même;1;;role_playing_game;cyberado
 la con de tes motrs;1;;role_playing_game;cyberado
 bandes de putes;1;;role_playing_game;cyberado
 parle bien de la daronne gros fdp;1;;role_playing_game;cyberado
 wallah tg keske tu ouvre ta bouche de suceuse;1;;role_playing_game;cyberado
 sa ma dit que tu suce bien en plus avec la video qui a tourner fdp;1;;role_playing_game;cyberado
 tg  gros  ouf;1;;role_playing_game;cyberado
 et wee hein bien sur wallah au lieux de parler pour rien fdp;1;;role_playing_game;cyberado
 ta mere la pute a manger des chips;1;;role_playing_game;cyberado
 et ftg friends;1;;role_playing_game;cyberado
 bien fait xD c'est toi tes sale jsuis sure qtu suces  la chatte de ta mere ;1;;role_playing_game;cyberado
 Moussa bz ta mere la voiler;1;;role_playing_game;cyberado
 bz ta mere;1;;role_playing_game;cyberado
 bz ta mere Yaniss;1;;role_playing_game;cyberado
 cb tg toi friend tes mort;1;;role_playing_game;cyberado
 tes une petite pute toi;1;;role_playing_game;cyberado
 Tg Thérèsa ;1;;role_playing_game;cyberado
 theo ftg;1;;role_playing_game;cyberado
 tg theo la veriter blaisse tu te sens mal;1;;role_playing_game;cyberado
 theo ftg vrm tu sers à r;1;;role_playing_game;cyberado
 pauline et pierre 2 grosses merdes qui parlent;1;;role_playing_game;cyberado
 toi eclater apr contre;1;;role_playing_game;cyberado
 oo tg pierre me fais pas chier jmen blc de ta vie franchement;1;;role_playing_game;cyberado
 teresa parle bien ftg;1;;role_playing_game;cyberado
 ooo nicolas tg;1;;role_playing_game;cyberado
 nikez vos darons bande de pd;1;;role_playing_game;cyberado
 tu vois c'est toi la pute maintenant nicolas;1;;role_playing_game;cyberado
 ptddrrr tg pierre tu viens au foot apres?;1;;role_playing_game;cyberado
 Si le savoir est une arme et bas bz ta mère;1;;role_playing_game;cyberado
 alors jvous bz tous;1;;role_playing_game;cyberado
 baiser vous bande de putes;1;;role_playing_game;cyberado
 vous êtes tous mes putes;1;;role_playing_game;cyberado
 paupau tg et l'autre autre kiss kiss;1;;role_playing_game;cyberado
 tu vas contaminer tout le monde paul !!!!!!!;1;;role_playing_game;cyberado
 Eh vzy 1v1 demain julie jv bz;1;;role_playing_game;cyberado
 et toi retourne en enfer sal epute de julie ;1;;role_playing_game;cyberado
 sale boufonne parle mieux;1;;role_playing_game;cyberado
 non avec toi on perd jamais notre temps sale boufon;1;;role_playing_game;cyberado
 suce ma bite jules;1;;role_playing_game;cyberado
 ton  corps il contient 90% de tartiflette sale chien;1;;role_playing_game;cyberado
 grosse gamine ouèch;1;;role_playing_game;cyberado
 le traite pas de puceau y ta bz dans les chiotte;1;;role_playing_game;cyberado
 ptdrrrr commee ta mere l'andicape;1;;role_playing_game;cyberado
 aller tg;1;;role_playing_game;cyberado
 toujours etait une pute de mere en fille;1;;role_playing_game;cyberado
 Salut les cons!;1;;role_playing_game;cyberado
 hey! tu m'parle autrement la grosse!;1;;role_playing_game;cyberado
 t kune pute;1;;role_playing_game;cyberado
 hey quand y a une pute faut faire profiter!;1;;role_playing_game;cyberado
 soit contente la grosse;1;;role_playing_game;cyberado
 sale trdc perdu;1;;role_playing_game;cyberado
 et pour aimer ton cul faurdrait etre aveugle la grosse;1;;role_playing_game;cyberado
 c oi la pute et tu m parle pas comme ca ;1;;role_playing_game;cyberado
 vien te nike ta grand mere kehba;1;;role_playing_game;cyberado
 GROSSE folle;1;;role_playing_game;cyberado
 Et ta mere elle peut courir 2sec aussi sans etre essoufles?;1;grossophobie;role_playing_game;cyberado
 julie ftg;1;;role_playing_game;cyberado
 tu nike ta mere plutot et encore;1;;role_playing_game;cyberado
 donc il kif les grosses moches;1;;role_playing_game;cyberado
 ouais c ca la pute;1;;role_playing_game;cyberado
 c ca allez ciao les gosses putes;1;;role_playing_game;cyberado
 retournez dans votre ferme traire vos meres;1;;role_playing_game;cyberado
" tu va rien faire sal;e folle";1;;role_playing_game;cyberado
 sa ser a rien de le défendre t qune pute assumee suceuse;1;;role_playing_game;cyberado
 qu'est qu'elle a l'autre rousse? tu défend les putes;1;;role_playing_game;cyberado
 moi silvia on est les plus belle bande de fdp;1;;role_playing_game;cyberado
 le con de tes mortttttttt soan t une pute tfacon t la plus gross victime;1;;role_playing_game;cyberado
 retourne sucer des bite;1;;role_playing_game;cyberado
 jmange ta mere surtout;1;;role_playing_game;cyberado
 il a des grosses cuisses Moussa;1;;role_playing_game;cyberado
 MOI JVOUS BZ MOI;1;;role_playing_game;cyberado
 ce n'est pas de ca faute d'avoir des grosses cuisses;1;;role_playing_game;cyberado
 tu va repartir en boiten;1;;role_playing_game;cyberado
 aller niquez vos mere;1;;role_playing_game;cyberado
 Et toi fils de pute;1;;role_playing_game;cyberado
 enculer de merde j'espere que zemmour passe;1;;role_playing_game;cyberado
 Zemoour ce gros pd;1;;role_playing_game;cyberado
 gros fils de pute vive Hollande;1;;role_playing_game;cyberado
 ta mere la reine des salope ;1;;role_playing_game;cyberado
 t'as de la chance c le ramadan sinon je t'aurait enculé toi et tt tes morts de fils de pute;1;;role_playing_game;cyberado
 uhm regarde ce que je vois c'est Moussa au grosse cuisses;1;;role_playing_game;cyberado
 Moussa tg parce que tu vit grasse a mes impot;1;;role_playing_game;cyberado
 et  elle ten merde niker vos grand mere;1;;role_playing_game;cyberado
 bande de fils de pute;1;;role_playing_game;cyberado
 oui c moi gros fdp;1;;role_playing_game;cyberado
 Ttg stp;1;;role_playing_game;cyberado
 tu va faire quoi avec ton pti corp t solo ta pas dami;1;;role_playing_game;cyberado
 j'aime les grosse salpe;1;;role_playing_game;cyberado
 ohh vos mere les salope;1;;role_playing_game;cyberado
 viens que jte niquer jules petit pd;1;;role_playing_game;cyberado
  Que des putes moi je suis avec toi Brice;1;;role_playing_game;cyberado
 cest fdp de racistes zemmourriens;1;;role_playing_game;cyberado
 sale chien;1;;role_playing_game;cyberado
 non bz t morts david;1;;role_playing_game;cyberado
 ta mere me suce les couille Brice;1;;role_playing_game;cyberado
 tu pouvais juste ne pas l'embrasser c'est ta faute boulette ;1;;role_playing_game;cyberado
 t'es une pute t'as trahi ta camarde;1;;role_playing_game;cyberado
 C'est votre pote la pute ici;1;;role_playing_game;cyberado
 tg t’as pas le droit a la parole Soan;1;;role_playing_game;cyberado
 bien dit Diana ! tg;1;;role_playing_game;cyberado
 cul de crasseuse;1;;role_playing_game;cyberado
 Les conneries d'Adrien sont aussi grosses que lui;1;;role_playing_game;cyberado
 tg petasse;1;;role_playing_game;cyberado
 je comprend meme pas pq il t’as embrasse sophi est pas grosse au moins;1;;role_playing_game;cyberado
 soyez intelligent Adrien tg;1;;role_playing_game;cyberado
 t'es une pute et tu resteras toujours une pute;1;;role_playing_game;cyberado
 oh Diana tu parles trop tu fais de la peine p’tite pute;1;;role_playing_game;cyberado
 et laisse silvia et lucas faire leur vie mais bz ta mère;1;;role_playing_game;cyberado
 hebert tg toi;1;;role_playing_game;cyberado
 Sale mouton Diana;1;;role_playing_game;cyberado
 mais vous allez trop loin,  vous dites n'importes quoi alors vous méritez les deux connasses;1;;role_playing_game;cyberado
 apprend a écrire connasse;1;;role_playing_game;cyberado
 questuveux toi ferme la ;1;;role_playing_game;cyberado
 ferme ta gueule soan avec tes questions philosophiques à la con;1;;role_playing_game;cyberado
 on est content pour toi mais juste ferme la;1;;role_playing_game;cyberado
 martinz la connasse;1;;role_playing_game;cyberado
 tu m'étonnes que vous l'avez vue,  c'est vous qu'il l'avez prises connasses;1;;role_playing_game;cyberado
 ferme la Brice;1;;role_playing_game;cyberado
 alors on ferme sa gueule;1;;role_playing_game;cyberado
 petite bite;1;;role_playing_game;cyberado
 coralie ferme ta gueule toi aussi t'es une petasse;1;;role_playing_game;cyberado
 t conne;1;;role_playing_game;cyberado
 ou ou ou je m'appel Paul j'aime les bite;1;;role_playing_game;cyberado
 c'est mes morts qui te sucent julie;1;;role_playing_game;cyberado
 mais ferme la ta  vu ta gueule;1;;role_playing_game;cyberado
 quand tu fermeras ta gueule;1;;role_playing_game;cyberado
 ferme ta gueule demande a ta mere il est pas si petit;1;;role_playing_game;cyberado
 jules ferme ta gueule assure;1;;role_playing_game;cyberado
 on lui faire sucer des bite;1;;role_playing_game;cyberado
 allez fermez la;1;;role_playing_game;cyberado
 la bite dans la bouche depuis tout à l'heure;1;;role_playing_game;cyberado
 personne te la suce la tienne;1;;role_playing_game;cyberado
 mais ferme ta gueule ?;1;;role_playing_game;cyberado
 je sais ou thabite fais  pas le maline brice ftg;1;;role_playing_game;cyberado
 je te crache dessus connard;1;;role_playing_game;cyberado
 Amine: il te manque une claque dans la gueule;1;;role_playing_game;cyberado
 ferme ton fiac on arrive pas a s'entendre;1;;role_playing_game;cyberado
 et toi Diana avec ta gueule de macaque de quoi tu parles?;1;;role_playing_game;cyberado
 T'as enfin fermé ta gueule?;1;;role_playing_game;cyberado
 fermez vos gueules un peu;1;;role_playing_game;cyberado
 ferme la marjorie t'es  qu'une poufiasse sans cervelle;1;;role_playing_game;cyberado
 il se suce la bite entre eux ;1;;role_playing_game;cyberado
 theo on va te meler aussi;1;;role_playing_game;cyberado
 suce moi;1;;role_playing_game;cyberado
 tg jvais te cracher dessus;1;;role_playing_game;cyberado
 le seul truc que jv enflammer c'est tes morts;1;;role_playing_game;cyberado
 teresa fais comme fatima ferme la;1;;role_playing_game;cyberado
 toi ta gueule;1;;role_playing_game;cyberado
  masi vous etes qui fermer la;1;;role_playing_game;cyberado
 et elle ose ouvrir sa bouche de suceuse;1;;role_playing_game;cyberado
 allez suce em;1;;role_playing_game;cyberado
 oe en auschwitz et il suce hitler;1;;role_playing_game;cyberado
 teubé va;1;;role_playing_game;cyberado
 TES TELLEMENT GROS QUE QUAND TU PASSE DEVANT LE SOLEIL TOUT LE MONDE CRIS ECLIPSE!!!!!!!!;1;;role_playing_game;cyberado
 tu veux que je t'explose ta gueule ou quoi?;1;;role_playing_game;cyberado
 eux ils sucent pas des grosses bites a longueur de journee;1;;role_playing_game;cyberado
 ecpece d'usine a bite;1;;role_playing_game;cyberado
 teresa ftg va a l'eglise;1;;role_playing_game;cyberado
 ta gueule tu defends une salope;1;;role_playing_game;cyberado
 « +1 herbert » que tu suce;1;;role_playing_game;cyberado
 t'aimes les homme tu dégoute! vas te faire soigner;1;;role_playing_game;cyberado
 ta grosse mere la pute je vais tenculer dans ton berceau tume connaispas moi;1;;role_playing_game;cyberado
 Oui as part moi connard MDR;1;;role_playing_game;cyberado
 jim baiz tes mortd;1;;role_playing_game;cyberado
 T mort;1;;role_playing_game;cyberado
 Alors julie t'ai dégeulasse de sortir avec une gadji bande de salopes;1;lesbian;role_playing_game;cyberado
 elle a aucun respect cette crasseuse;1;;role_playing_game;cyberado
 exactement stv on te fait un cour crasseuse;1;;role_playing_game;cyberado
